2026-04-25 17:19:18,786 [INFO] callprofiler.cli.main: [reenrich-v2] Re-enriching v1 analyses for user=serhio limit=0
2026-04-25 17:35:08,867 [INFO] callprofiler.bulk.enricher: [enricher] 32/15726 call_id=4965 | ✓ | parse_status=parsed_ok | 35.8с/файл | ~14 tok/с | ETA 480377с
2026-04-25 17:35:45,300 [INFO] callprofiler.bulk.enricher: [enricher] 33/15726 call_id=4966 | ✓ | parse_status=parsed_ok | 36.4с/файл | ~19 tok/с | ETA 483202с
2026-04-25 17:36:04,210 [INFO] callprofiler.bulk.enricher: [enricher] 34/15726 call_id=4967 | ✓ | parse_status=parsed_ok | 18.9с/файл | ~11 tok/с | ETA 477522с
2026-04-25 17:36:36,905 [INFO] callprofiler.bulk.enricher: [enricher] 35/15726 call_id=4968 | ✓ | parse_status=parsed_ok | 32.7с/файл | ~18 tok/с | ETA 478537с
2026-04-25 17:37:04,865 [INFO] callprofiler.bulk.enricher: [enricher] 36/15726 call_id=4969 | ✓ | parse_status=parsed_ok | 28.0с/файл | ~14 tok/с | ETA 477369с
2026-04-25 17:37:32,144 [INFO] callprofiler.bulk.enricher: [enricher] 37/15726 call_id=4970 | ✓ | parse_status=parsed_ok | 27.3с/файл | ~13 tok/с | ETA 475967с
2026-04-25 17:37:56,570 [INFO] callprofiler.bulk.enricher: [enricher] 38/15726 call_id=4971 | ✓ | parse_status=parsed_ok | 24.4с/файл | ~13 tok/с | ETA 473430с
2026-04-25 17:38:19,510 [INFO] callprofiler.bulk.enricher: [enricher] 39/15726 call_id=4972 | ✓ | parse_status=parsed_ok | 22.9с/файл | ~12 tok/с | ETA 470412с
2026-04-25 17:38:54,648 [INFO] callprofiler.bulk.enricher: [enricher] 40/15726 call_id=4973 | ✓ | parse_status=parsed_ok | 35.1с/файл | ~16 tok/с | ETA 472454с
2026-04-25 17:39:39,700 [WARNING] callprofiler.analyze.response_parser: Не удалось распарсить JSON, пытаемся извлечь поля regex-ом (первые 300 символов): {
  "schema_version": "v2",
  "summary": "Техническая консультация по проблемам с Wi-Fi подключением умных устройств (камеры, насос). Сергей предлагает решения: задать статические IP-адреса, проверить настройки роутера, протестировать устройство на другом Wi-Fi.",
  "category": "другое",
  "priority...
2026-04-25 17:39:39,700 [INFO] callprofiler.bulk.enricher: [enricher] 41/15726 call_id=4974 | ✓ | parse_status=parsed_partial | 45.0с/файл | ~18 tok/с | ETA 478279с
2026-04-25 17:40:02,041 [INFO] callprofiler.bulk.enricher: [enricher] 42/15726 call_id=4975 | ✓ | parse_status=parsed_ok | 22.3с/файл | ~15 tok/с | ETA 475130с
2026-04-25 17:40:37,461 [INFO] callprofiler.bulk.enricher: [enricher] 43/15726 call_id=4976 | ✓ | parse_status=parsed_ok | 35.4с/файл | ~16 tok/с | ETA 477014с
2026-04-25 17:40:55,618 [INFO] callprofiler.bulk.enricher: [enricher] 44/15726 call_id=4977 | [partial] | parse_status=parsed_ok | 18.2с/файл | ~7 tok/с | ETA 472513с
2026-04-25 17:41:13,690 [INFO] callprofiler.bulk.enricher: [enricher] 45/15726 call_id=4978 | ✓ | parse_status=parsed_ok | 18.1с/файл | ~13 tok/с | ETA 468185с
2026-04-25 17:41:48,560 [INFO] callprofiler.bulk.enricher: [enricher] 46/15726 call_id=4979 | ✓ | parse_status=parsed_ok | 34.9с/файл | ~16 tok/с | ETA 469902с
2026-04-25 17:42:19,314 [INFO] callprofiler.bulk.enricher: [enricher] 47/15726 call_id=4980 | ✓ | parse_status=parsed_ok | 30.8с/файл | ~18 tok/с | ETA 470140с
2026-04-25 17:42:41,636 [INFO] callprofiler.bulk.enricher: [enricher] 48/15726 call_id=4981 | ✓ | parse_status=parsed_ok | 22.3с/файл | ~10 tok/с | ETA 467554с
2026-04-25 17:43:17,157 [INFO] callprofiler.bulk.enricher: [enricher] 49/15726 call_id=4982 | ✓ | parse_status=parsed_ok | 35.5с/файл | ~12 tok/с | ETA 469385с
2026-04-25 17:43:46,658 [INFO] callprofiler.bulk.enricher: [enricher] 50/15726 call_id=4983 | ✓ | parse_status=parsed_ok | 29.5с/файл | ~16 tok/с | ETA 469214с
2026-04-25 17:43:46,658 [INFO] callprofiler.bulk.enricher: [enricher] промежуточная статистика (50/15726): успешно 47, частичных 3, пропущено 0, ошибок 0 (0.0 файлов/сек)
2026-04-25 17:43:46,696 [INFO] callprofiler.bulk.enricher: [enricher] 51/15726 call_id=4984 | короткий (49 симв) — stub | 0.0с
2026-04-25 17:44:14,490 [INFO] callprofiler.bulk.enricher: [enricher] 52/15726 call_id=4985 | ✓ | parse_status=parsed_ok | 27.8с/файл | ~13 tok/с | ETA 459310с
2026-04-25 17:44:36,096 [INFO] callprofiler.bulk.enricher: [enricher] 53/15726 call_id=4986 | ✓ | parse_status=parsed_ok | 21.6с/файл | ~17 tok/с | ETA 456960с
2026-04-25 17:44:59,526 [INFO] callprofiler.bulk.enricher: [enricher] 54/15726 call_id=4987 | ✓ | parse_status=parsed_ok | 23.4с/файл | ~16 tok/с | ETA 455238с
2026-04-25 17:45:17,999 [INFO] callprofiler.bulk.enricher: [enricher] 55/15726 call_id=4988 | [partial] | parse_status=parsed_ok | 18.5с/файл | ~8 tok/с | ETA 452140с
2026-04-25 17:45:55,300 [INFO] callprofiler.bulk.enricher: [enricher] 56/15726 call_id=4989 | ✓ | parse_status=parsed_ok | 37.3с/файл | ~18 tok/с | ETA 454519с
2026-04-25 17:46:28,628 [INFO] callprofiler.bulk.enricher: [enricher] 57/15726 call_id=4990 | ✓ | parse_status=parsed_ok | 33.3с/файл | ~18 tok/с | ETA 455699с
2026-04-25 17:46:58,111 [INFO] callprofiler.bulk.enricher: [enricher] 58/15726 call_id=4991 | ✓ | parse_status=parsed_ok | 29.5с/файл | ~16 tok/с | ETA 455780с
2026-04-25 17:47:22,705 [INFO] callprofiler.bulk.enricher: [enricher] 59/15726 call_id=4992 | ✓ | parse_status=parsed_ok | 24.6с/файл | ~18 tok/с | ETA 454536с
2026-04-25 17:47:54,560 [INFO] callprofiler.bulk.enricher: [enricher] 60/15726 call_id=4993 | ✓ | parse_status=parsed_ok | 31.9с/файл | ~15 tok/с | ETA 455262с
2026-04-25 17:48:13,359 [INFO] callprofiler.bulk.enricher: [enricher] 61/15726 call_id=4994 | ✓ | parse_status=parsed_ok | 18.8с/файл | ~10 tok/с | ETA 452554с
2026-04-25 17:48:41,798 [INFO] callprofiler.bulk.enricher: [enricher] 62/15726 call_id=4995 | ✓ | parse_status=parsed_ok | 28.4с/файл | ~15 tok/с | ETA 452409с
2026-04-25 17:49:07,385 [INFO] callprofiler.bulk.enricher: [enricher] 63/15726 call_id=4996 | ✓ | parse_status=parsed_ok | 25.6с/файл | ~15 tok/с | ETA 451548с
2026-04-25 17:49:34,296 [INFO] callprofiler.bulk.enricher: [enricher] 64/15726 call_id=4997 | ✓ | parse_status=parsed_ok | 26.9с/файл | ~12 tok/с | ETA 451043с
2026-04-25 17:49:58,575 [INFO] callprofiler.bulk.enricher: [enricher] 65/15726 call_id=4998 | ✓ | parse_status=parsed_ok | 24.3с/файл | ~15 tok/с | ETA 449908с
2026-04-25 17:50:24,796 [INFO] callprofiler.bulk.enricher: [enricher] 66/15726 call_id=4999 | ✓ | parse_status=parsed_ok | 26.2с/файл | ~17 tok/с | ETA 449275с
2026-04-25 17:50:46,080 [INFO] callprofiler.bulk.enricher: [enricher] 67/15726 call_id=5000 | ✓ | parse_status=parsed_ok | 21.3с/файл | ~13 tok/с | ETA 447489с
2026-04-25 17:51:20,503 [INFO] callprofiler.bulk.enricher: [enricher] 68/15726 call_id=5001 | ✓ | parse_status=parsed_ok | 34.4с/файл | ~14 tok/с | ETA 448827с
2026-04-25 17:51:58,423 [INFO] callprofiler.bulk.enricher: [enricher] 69/15726 call_id=5002 | ✓ | parse_status=parsed_ok | 37.9с/файл | ~16 tok/с | ETA 450929с
2026-04-25 17:52:32,640 [INFO] callprofiler.bulk.enricher: [enricher] 70/15726 call_id=5003 | ✓ | parse_status=parsed_ok | 34.2с/файл | ~16 tok/с | ETA 452129с
2026-04-25 17:53:05,695 [INFO] callprofiler.bulk.enricher: [enricher] 71/15726 call_id=5004 | ✓ | parse_status=parsed_ok | 33.0с/файл | ~16 tok/с | ETA 453035с
2026-04-25 17:53:39,201 [INFO] callprofiler.bulk.enricher: [enricher] 72/15726 call_id=5005 | ✓ | parse_status=parsed_ok | 33.5с/файл | ~16 tok/с | ETA 454013с
2026-04-25 17:54:00,629 [INFO] callprofiler.bulk.enricher: [enricher] 73/15726 call_id=5006 | ✓ | parse_status=parsed_ok | 21.4с/файл | ~10 tok/с | ETA 452337с
2026-04-25 17:54:25,218 [INFO] callprofiler.bulk.enricher: [enricher] 74/15726 call_id=5007 | ✓ | parse_status=parsed_ok | 24.6с/файл | ~16 tok/с | ETA 451384с
2026-04-25 17:54:57,406 [INFO] callprofiler.bulk.enricher: [enricher] 75/15726 call_id=5008 | ✓ | parse_status=parsed_ok | 32.2с/файл | ~17 tok/с | ETA 452064с
2026-04-25 17:55:17,914 [INFO] callprofiler.bulk.enricher: [enricher] 76/15726 call_id=5009 | [partial] | parse_status=parsed_ok | 20.5с/файл | ~10 tok/с | ETA 450287с
2026-04-25 17:55:40,920 [INFO] callprofiler.bulk.enricher: [enricher] 77/15726 call_id=5010 | ✓ | parse_status=parsed_ok | 23.0с/файл | ~15 tok/с | ETA 449071с
2026-04-25 17:56:13,134 [INFO] callprofiler.bulk.enricher: [enricher] 78/15726 call_id=5011 | ✓ | parse_status=parsed_ok | 32.2с/файл | ~16 tok/с | ETA 449757с
2026-04-25 17:56:52,126 [INFO] callprofiler.bulk.enricher: [enricher] 79/15726 call_id=5012 | ✓ | parse_status=parsed_ok | 39.0с/файл | ~16 tok/с | ETA 451784с
2026-04-25 17:57:20,445 [INFO] callprofiler.bulk.enricher: [enricher] 80/15726 call_id=5013 | ✓ | parse_status=parsed_ok | 28.3с/файл | ~16 tok/с | ETA 451646с
2026-04-25 17:57:58,432 [INFO] callprofiler.bulk.enricher: [enricher] 81/15726 call_id=5014 | ✓ | parse_status=parsed_ok | 38.0с/файл | ~17 tok/с | ETA 453400с
2026-04-25 17:57:58,463 [INFO] callprofiler.bulk.enricher: [enricher] 82/15726 call_id=5015 | короткий (13 симв) — stub | 0.0с
2026-04-25 17:58:33,110 [INFO] callprofiler.bulk.enricher: [enricher] 83/15726 call_id=5016 | ✓ | parse_status=parsed_ok | 34.6с/файл | ~17 tok/с | ETA 448901с
2026-04-25 17:59:03,056 [INFO] callprofiler.bulk.enricher: [enricher] 84/15726 call_id=5017 | ✓ | parse_status=parsed_ok | 29.9с/файл | ~17 tok/с | ETA 449108с
2026-04-25 17:59:24,423 [INFO] callprofiler.bulk.enricher: [enricher] 85/15726 call_id=5018 | ✓ | parse_status=parsed_ok | 21.4с/файл | ~14 tok/с | ETA 447711с
2026-04-25 17:59:56,576 [INFO] callprofiler.bulk.enricher: [enricher] 86/15726 call_id=5019 | ✓ | parse_status=parsed_ok | 32.1с/файл | ~17 tok/с | ETA 448332с
2026-04-25 18:00:17,963 [INFO] callprofiler.bulk.enricher: [enricher] 87/15726 call_id=5020 | ✓ | parse_status=parsed_ok | 21.4с/файл | ~9 tok/с | ETA 446980с
2026-04-25 18:00:49,601 [INFO] callprofiler.bulk.enricher: [enricher] 88/15726 call_id=5021 | ✓ | parse_status=parsed_ok | 31.6с/файл | ~14 tok/с | ETA 447501с
2026-04-25 18:01:29,257 [INFO] callprofiler.bulk.enricher: [enricher] 89/15726 call_id=5022 | ✓ | parse_status=parsed_ok | 39.7с/файл | ~18 tok/с | ETA 449434с
2026-04-25 18:02:05,433 [INFO] callprofiler.bulk.enricher: [enricher] 90/15726 call_id=5023 | ✓ | parse_status=parsed_ok | 36.2с/файл | ~15 tok/с | ETA 450711с
2026-04-25 18:02:49,482 [WARNING] callprofiler.analyze.response_parser: Не удалось распарсить JSON, пытаемся извлечь поля regex-ом (первые 300 символов): ```json
{
  "schema_version": "v2",
  "summary": "Техническая поддержка сайта электронной торговли. Сергей (с плохим зрением) жалуется на интерфейс, просит удалить электронные сертификаты и настроить отображение для слабовидящих.",
  "category": "рабочий",
  "priority": 45,
  "risk_score": 25,
  "se...
2026-04-25 18:02:49,483 [INFO] callprofiler.bulk.enricher: [enricher] 91/15726 call_id=5024 | ✓ | parse_status=parsed_partial | 44.0с/файл | ~15 tok/с | ETA 453327с
2026-04-25 18:03:27,678 [INFO] callprofiler.bulk.enricher: [enricher] 92/15726 call_id=5025 | ✓ | parse_status=parsed_ok | 38.2с/файл | ~17 tok/с | ETA 454879с
2026-04-25 18:03:52,015 [INFO] callprofiler.bulk.enricher: [enricher] 93/15726 call_id=5026 | ✓ | parse_status=parsed_ok | 24.3с/файл | ~14 tok/с | ETA 454041с
2026-04-25 18:04:10,039 [INFO] callprofiler.bulk.enricher: [enricher] 94/15726 call_id=5027 | ✓ | parse_status=parsed_ok | 18.0с/файл | ~10 tok/с | ETA 452160с
2026-04-25 18:04:38,018 [INFO] callprofiler.bulk.enricher: [enricher] 95/15726 call_id=5028 | ✓ | parse_status=parsed_ok | 28.0с/файл | ~15 tok/с | ETA 451974с
2026-04-25 18:05:03,331 [INFO] callprofiler.bulk.enricher: [enricher] 96/15726 call_id=5029 | ✓ | parse_status=parsed_ok | 25.3с/файл | ~12 tok/с | ETA 451352с
2026-04-25 18:05:28,906 [INFO] callprofiler.bulk.enricher: [enricher] 97/15726 call_id=5030 | ✓ | parse_status=parsed_ok | 25.6с/файл | ~14 tok/с | ETA 450785с
2026-04-25 18:05:59,695 [INFO] callprofiler.bulk.enricher: [enricher] 98/15726 call_id=5031 | ✓ | parse_status=parsed_ok | 30.8с/файл | ~17 tok/с | ETA 451070с
2026-04-25 18:06:28,823 [INFO] callprofiler.bulk.enricher: [enricher] 99/15726 call_id=5032 | ✓ | parse_status=parsed_ok | 29.1с/файл | ~17 tok/с | ETA 451083с
2026-04-25 18:07:00,212 [INFO] callprofiler.bulk.enricher: [enricher] 100/15726 call_id=5033 | ✓ | parse_status=parsed_ok | 31.4с/файл | ~16 tok/с | ETA 451453с
2026-04-25 18:07:00,212 [INFO] callprofiler.bulk.enricher: [enricher] промежуточная статистика (100/15726): успешно 93, частичных 7, пропущено 0, ошибок 0 (0.0 файлов/сек)
2026-04-25 18:07:25,293 [INFO] callprofiler.bulk.enricher: [enricher] 101/15726 call_id=5034 | ✓ | parse_status=parsed_ok | 25.1с/файл | ~13 tok/с | ETA 450829с
2026-04-25 18:07:59,321 [INFO] callprofiler.bulk.enricher: [enricher] 102/15726 call_id=5035 | ✓ | parse_status=parsed_ok | 34.0с/файл | ~12 tok/с | ETA 451600с
2026-04-25 18:08:41,609 [INFO] callprofiler.bulk.enricher: [enricher] 103/15726 call_id=5036 | ✓ | parse_status=parsed_ok | 42.3с/файл | ~17 tok/с | ETA 453621с
2026-04-25 18:09:25,352 [WARNING] callprofiler.analyze.response_parser: Не удалось распарсить JSON, пытаемся извлечь поля regex-ом (первые 300 символов): {
  "schema_version": "v2",
  "summary": "Рабочий разговор о проекте 'Тим Вивер' и письме от Саши. Обсуждаются технические детали: заливка, ячейки, рама. Собеседник просит посмотреть письмо и ответить на него.",
  "category": "рабочий",
  "priority": 35,
  "risk_score": 15,
  "sentiment": "нейтральн...
2026-04-25 18:09:25,352 [INFO] callprofiler.bulk.enricher: [enricher] 104/15726 call_id=5037 | ✓ | parse_status=parsed_partial | 43.7с/файл | ~12 tok/с | ETA 455823с
2026-04-25 18:09:47,507 [INFO] callprofiler.bulk.enricher: [enricher] 105/15726 call_id=5038 | ✓ | parse_status=parsed_ok | 22.2с/файл | ~15 tok/с | ETA 454739с
2026-04-25 18:10:19,892 [INFO] callprofiler.bulk.enricher: [enricher] 106/15726 call_id=5039 | ✓ | parse_status=parsed_ok | 32.4с/файл | ~9 tok/с | ETA 455197с
2026-04-25 18:10:48,722 [INFO] callprofiler.bulk.enricher: [enricher] 107/15726 call_id=5040 | ✓ | parse_status=parsed_ok | 28.8с/файл | ~14 tok/с | ETA 455122с
2026-04-25 18:11:08,752 [INFO] callprofiler.bulk.enricher: [enricher] 108/15726 call_id=5041 | ✓ | parse_status=parsed_ok | 20.0с/файл | ~10 tok/с | ETA 453763с
2026-04-25 18:11:36,405 [INFO] callprofiler.bulk.enricher: [enricher] 109/15726 call_id=5042 | ✓ | parse_status=parsed_ok | 27.7с/файл | ~16 tok/с | ETA 453531с
2026-04-25 18:12:13,231 [INFO] callprofiler.bulk.enricher: [enricher] 110/15726 call_id=5043 | ✓ | parse_status=parsed_ok | 36.8с/файл | ~13 tok/с | ETA 454618с
2026-04-25 18:12:39,925 [INFO] callprofiler.bulk.enricher: [enricher] 111/15726 call_id=5044 | ✓ | parse_status=parsed_ok | 26.7с/файл | ~16 tok/с | ETA 454246с
2026-04-25 18:13:13,722 [INFO] callprofiler.bulk.enricher: [enricher] 112/15726 call_id=5045 | ✓ | parse_status=parsed_ok | 33.8с/файл | ~14 tok/с | ETA 454878с
2026-04-25 18:13:35,091 [INFO] callprofiler.bulk.enricher: [enricher] 113/15726 call_id=5046 | ✓ | parse_status=parsed_ok | 21.4с/файл | ~11 tok/с | ETA 453767с
2026-04-25 18:14:14,428 [INFO] callprofiler.bulk.enricher: [enricher] 114/15726 call_id=5047 | ✓ | parse_status=parsed_ok | 39.3с/файл | ~17 tok/с | ETA 455157с
2026-04-25 18:14:38,240 [INFO] callprofiler.bulk.enricher: [enricher] 115/15726 call_id=5048 | ✓ | parse_status=parsed_ok | 23.8с/файл | ~12 tok/с | ETA 454397с
2026-04-25 18:15:07,736 [INFO] callprofiler.bulk.enricher: [enricher] 116/15726 call_id=5049 | ✓ | parse_status=parsed_ok | 29.5с/файл | ~12 tok/с | ETA 454420с
2026-04-25 18:15:42,847 [INFO] callprofiler.bulk.enricher: [enricher] 117/15726 call_id=5050 | ✓ | parse_status=parsed_ok | 35.1с/файл | ~15 tok/с | ETA 455199с
2026-04-25 18:15:59,451 [INFO] callprofiler.bulk.enricher: [enricher] 118/15726 call_id=5051 | ✓ | parse_status=parsed_ok | 16.6с/файл | ~13 tok/с | ETA 453494с
2026-04-25 18:16:33,859 [INFO] callprofiler.bulk.enricher: [enricher] 119/15726 call_id=5052 | ✓ | parse_status=parsed_ok | 34.4с/файл | ~14 tok/с | ETA 454173с
2026-04-25 18:17:10,689 [INFO] callprofiler.bulk.enricher: [enricher] 120/15726 call_id=5053 | ✓ | parse_status=parsed_ok | 36.8с/файл | ~18 tok/с | ETA 455157с
2026-04-25 18:17:31,178 [INFO] callprofiler.bulk.enricher: [enricher] 121/15726 call_id=5054 | ✓ | parse_status=parsed_ok | 20.5с/файл | ~12 tok/с | ETA 454000с
2026-04-25 18:17:55,458 [INFO] callprofiler.bulk.enricher: [enricher] 122/15726 call_id=5055 | ✓ | parse_status=parsed_ok | 24.3с/файл | ~14 tok/с | ETA 453350с
2026-04-25 18:18:27,757 [INFO] callprofiler.bulk.enricher: [enricher] 123/15726 call_id=5056 | ✓ | parse_status=parsed_ok | 32.3с/файл | ~17 tok/с | ETA 453736с
2026-04-25 18:18:57,066 [INFO] callprofiler.bulk.enricher: [enricher] 124/15726 call_id=5057 | ✓ | parse_status=parsed_ok | 29.3с/файл | ~14 tok/с | ETA 453736с
2026-04-25 18:19:22,477 [INFO] callprofiler.bulk.enricher: [enricher] 125/15726 call_id=5058 | ✓ | parse_status=parsed_ok | 25.4с/файл | ~15 tok/с | ETA 453245с
2026-04-25 18:19:51,053 [INFO] callprofiler.bulk.enricher: [enricher] 126/15726 call_id=5059 | ✓ | parse_status=parsed_ok | 28.6с/файл | ~15 tok/с | ETA 453157с
2026-04-25 18:20:19,058 [INFO] callprofiler.bulk.enricher: [enricher] 127/15726 call_id=5060 | ✓ | parse_status=parsed_ok | 28.0с/файл | ~12 tok/с | ETA 452999с
2026-04-25 18:20:57,774 [INFO] callprofiler.bulk.enricher: [enricher] 128/15726 call_id=5061 | ✓ | parse_status=parsed_ok | 38.7с/файл | ~19 tok/с | ETA 454158с
2026-04-25 18:21:30,831 [INFO] callprofiler.bulk.enricher: [enricher] 129/15726 call_id=5062 | ✓ | parse_status=parsed_ok | 33.1с/файл | ~16 tok/с | ETA 454609с
2026-04-25 18:21:59,680 [INFO] callprofiler.bulk.enricher: [enricher] 130/15726 call_id=5063 | ✓ | parse_status=parsed_ok | 28.8с/файл | ~12 tok/с | ETA 454544с
2026-04-25 18:22:21,310 [INFO] callprofiler.bulk.enricher: [enricher] 131/15726 call_id=5064 | ✓ | parse_status=parsed_ok | 21.6с/файл | ~13 tok/с | ETA 453613с
2026-04-25 18:22:49,769 [INFO] callprofiler.bulk.enricher: [enricher] 132/15726 call_id=5065 | ✓ | parse_status=parsed_ok | 28.5с/файл | ~10 tok/с | ETA 453509с
